Time,1. 1D dub lanzhot,3. 2D dub lanzhot,6. 3D dub lanzhot,9. 4D dub lanzhot,12. 5D dub lanzhot
9/24/2021,57.55701447,35.50022125,56.36111832,47.99661636,68.94563293
9/24/2021 1:00,57.55410767,35.50119019,56.36208725,47.9975853,68.944664
9/24/2021 2:00,57.55701447,35.50119019,56.36014938,47.9975853,68.94563293
9/24/2021 3:00,57.55701447,35.50022125,56.36014938,47.99565125,68.94563293
9/24/2021 4:00,57.56185532,35.50119019,56.36014938,47.9975853,68.94563293
9/24/2021 5:00,57.56185532,35.50312805,56.35821152,47.99855423,68.94563293
9/24/2021 6:00,57.56282425,35.50215912,56.35627747,47.99952316,68.94563293
9/24/2021 7:00,57.56378937,35.50409698,56.35627747,47.99855423,68.94660187
9/24/2021 8:00,57.55992126,35.49634933,56.34949875,47.99468231,68.9475708
9/24/2021 9:00,57.5676651,35.49344254,56.35627747,47.99080658,68.94660187
9/24/2021 10:00,57.56572723,35.49053955,56.35530853,47.98887253,68.94563293
9/24/2021 11:00,57.56572723,35.48763275,56.34659195,47.98402786,68.94563293
9/24/2021 12:00,57.5647583,35.48666382,56.33594131,47.98306274,68.9475708
9/24/2021 13:00,57.5647583,35.48472977,56.33497238,47.9849968,68.94660187
9/24/2021 14:00,57.56572723,35.2407074,56.33594131,47.9849968,68.94563293
9/24/2021 15:00,57.5647583,35.22424698,56.3262558,47.98209381,68.94563293
9/24/2021 16:00,57.56572723,35.22424698,56.32529068,47.98112488,68.94660187
9/24/2021 17:00,57.56669617,35.22908783,56.33303452,47.98112488,68.94660187
9/24/2021 18:00,57.56572723,35.22908783,56.33594131,47.98209381,68.94563293
9/24/2021 19:00,57.56669617,35.22908783,56.33594131,47.98112488,68.944664
9/24/2021 20:00,57.5647583,35.23005676,56.33691025,47.98209381,68.94563293
9/24/2021 21:00,57.56572723,35.2310257,56.33981323,47.98209381,68.944664
9/24/2021 22:00,57.56669617,35.23392868,56.3417511,47.98112488,68.94563293
9/24/2021 23:00,57.5647583,35.23392868,56.34465408,47.98209381,68.944664
9/25/2021,57.56572723,35.23392868,56.35046768,47.98209381,68.944664
9/25/2021 1:00,57.5647583,35.23780441,56.34852982,47.98402786,68.944664
9/25/2021 2:00,57.5647583,35.24264526,56.34949875,47.98306274,68.94563293
9/25/2021 3:00,57.5647583,35.24264526,56.34949875,47.98402786,68.94369507
9/25/2021 4:00,57.5647583,35.24651718,56.35530853,47.9849968,68.94272614
9/25/2021 5:00,57.5676651,35.24748611,56.35530853,47.9849968,68.94563293
9/25/2021 6:00,57.56669617,35.24845505,56.36014938,47.98790359,68.94369507
9/25/2021 7:00,57.5647583,35.24942398,56.36595917,47.98887253,68.94369507
9/25/2021 8:00,57.56378937,35.24651718,56.3640213,47.98693466,68.94369507
9/25/2021 9:00,57.56378937,35.2407074,56.35724258,47.98693466,68.94563293
9/25/2021 10:00,57.5647583,35.23489761,56.3543396,47.98402786,68.94660187
9/25/2021 11:00,57.5647583,35.23199081,56.3514328,47.97337723,68.94950104
9/25/2021 12:00,57.56185532,35.22230911,56.33981323,47.97047424,68.95337677
9/25/2021 13:00,57.55992126,35.22037125,56.33691025,47.96466446,68.95628357
9/25/2021 14:00,57.56185532,35.21649933,56.32432175,47.96272659,68.95531464
9/25/2021 15:00,57.56185532,35.21746826,56.3194809,47.95885468,68.9543457
9/25/2021 16:00,57.56088638,35.21843719,56.32529068,47.95981979,68.95240784
9/25/2021 17:00,57.56185532,35.21940613,56.3262558,47.96272659,68.95337677
9/25/2021 18:00,57.55992126,35.22230911,56.33400345,47.96466446,68.9514389
9/25/2021 19:00,57.56088638,35.22424698,56.33594131,47.96466446,68.95046997
9/25/2021 20:00,57.56185532,35.22618103,56.34078217,47.96659851,68.9475708
9/25/2021 21:00,57.56282425,35.2310257,56.34852982,47.96950531,68.9475708
9/25/2021 22:00,57.56088638,35.23199081,56.35240173,47.97143936,68.944664
9/25/2021 23:00,57.56185532,35.23586655,56.35530853,47.97337723,68.94660187
9/26/2021,57.55313873,35.23683548,56.3640213,47.97531509,68.94369507
9/26/2021 1:00,57.55410767,35.23876953,56.36886597,47.97628403,68.9417572
9/26/2021 2:00,57.5550766,35.23876953,56.37176895,47.97628403,68.94369507
9/26/2021 3:00,57.5521698,35.23973846,56.36886597,47.97725296,68.94369507
9/26/2021 4:00,57.55120468,35.2407074,56.36886597,47.97918701,68.94272614
9/26/2021 5:00,57.55023575,35.23973846,56.37176895,47.98209381,68.9417572
9/26/2021 6:00,57.54926682,35.24167633,56.37273788,47.98112488,68.94078827
9/26/2021 7:00,57.55120468,35.24167633,56.36983109,47.97821808,68.9417572
9/26/2021 8:00,57.55023575,35.2407074,56.36789703,47.97821808,68.94078827
9/26/2021 9:00,57.5550766,35.23392868,56.35918045,47.97531509,68.94369507
9/26/2021 10:00,57.55895233,35.2281189,56.3543396,47.96853638,68.94660187
9/26/2021 11:00,57.55992126,35.22521591,56.3514328,47.96562958,68.94950104
9/26/2021 12:00,57.55992126,35.22230911,56.34562302,47.96466446,68.944664
9/26/2021 13:00,57.55895233,35.22521591,56.33594131,47.95981979,68.95531464
9/26/2021 14:00,57.55701447,35.22521591,56.33400345,47.95691681,68.95628357
9/26/2021 15:00,57.55992126,35.22327805,56.33691025,47.96078873,68.95531464
9/26/2021 16:00,57.5579834,35.22521591,56.34078217,47.96078873,68.95628357
9/26/2021 17:00,57.56088638,35.23683548,56.3417511,47.96272659,68.95628357
9/26/2021 18:00,57.56088638,35.23973846,56.34368896,47.96272659,68.95531464
9/26/2021 19:00,57.56282425,35.2407074,56.34756088,47.96562958,68.9514389
9/26/2021 20:00,57.56378937,35.2436142,56.34852982,47.96950531,68.9514389
9/26/2021 21:00,57.56378937,35.24554825,56.3514328,47.96853638,68.95046997
9/26/2021 22:00,57.56282425,35.24845505,56.35240173,47.97240829,68.95240784
9/26/2021 23:00,57.56378937,35.25135803,56.35337067,47.97434616,68.94853973
9/27/2021,57.56282425,35.24942398,56.35627747,47.97531509,68.94950104
9/27/2021 1:00,57.56282425,35.25135803,56.35627747,47.97628403,68.9475708
9/27/2021 2:00,57.56282425,35.2532959,56.35724258,47.97725296,68.94950104
9/27/2021 3:00,57.56282425,35.25039291,56.35821152,47.97725296,68.94950104
9/27/2021 4:00,57.56185532,35.25039291,56.35821152,47.98112488,68.94853973
9/27/2021 5:00,57.56282425,35.25232697,56.35821152,47.98112488,68.94853973
9/27/2021 6:00,57.56282425,35.25232697,56.36111832,47.98015594,68.9475708
9/27/2021 7:00,57.56282425,35.25135803,56.35918045,47.98015594,68.94853973
9/27/2021 8:00,57.56282425,35.25135803,56.35918045,47.98015594,68.94950104
9/27/2021 9:00,57.56185532,35.25135803,56.35821152,47.97918701,68.95046997
9/27/2021 10:00,57.56378937,35.24845505,56.35821152,47.97918701,68.94950104
9/27/2021 11:00,57.56282425,35.24845505,56.36014938,47.97628403,68.95046997
9/27/2021 12:00,57.56572723,35.25426483,56.41340637,47.99080658,68.9640274
9/27/2021 13:00,57.56960297,35.25813675,56.42115402,47.99468231,69.00469971
9/27/2021 14:00,57.56572723,35.26201248,56.42599487,47.99468231,69.01922607
9/27/2021 15:00,57.56282425,35.26394653,56.43083954,48.00242615,69.03084564
9/27/2021 16:00,57.5773468,35.2687912,56.44729996,48.00146103,69.05020905
9/27/2021 17:00,57.65190887,35.27169418,56.46763611,48.00436401,69.05796051
9/27/2021 18:00,57.68386841,35.2755661,56.46860123,48.0101738,69.10734558
9/27/2021 19:00,57.70420074,35.27460098,56.46666718,48.01501465,69.13252258
9/27/2021 20:00,57.71775818,35.2784729,56.45698166,48.02179337,69.14511108
9/27/2021 21:00,57.73422241,35.2784729,56.45795059,48.02470016,69.14994812
9/27/2021 22:00,57.7468071,35.2813797,56.46472931,48.0382576,69.16253662
9/27/2021 23:00,57.76520538,35.28428268,56.46666718,48.0605278,69.17706299
9/28/2021,57.78070068,35.28525162,56.46763611,48.07408524,69.17996979
9/28/2021 1:00,57.78263855,35.28718948,56.48118973,48.08957672,69.19158936
9/28/2021 2:00,57.80490875,35.29009247,56.47925568,48.08764267,69.19739532
9/28/2021 3:00,57.81071854,35.29396439,56.47731781,48.08667374,69.20611572
9/28/2021 4:00,57.82427216,35.29590225,56.51411438,48.0886116,69.20611572
9/28/2021 5:00,57.83008575,35.29784012,56.52864075,48.10216522,69.20902252
9/28/2021 6:00,57.86300659,35.30268097,56.53541946,48.10894394,69.22257233
9/28/2021 7:00,57.86591339,35.30171204,56.5489769,48.11475372,69.22354126
9/28/2021 8:00,57.87075424,35.30655289,56.55091095,48.13218689,69.22451019
9/28/2021 9:00,57.89109039,35.31139755,56.55091095,48.13605881,69.22354126
9/28/2021 10:00,57.88528061,35.31720734,56.54703903,48.14089966,69.23032379
9/28/2021 11:00,57.88334274,35.3162384,56.54219818,48.14186859,69.23129272
9/28/2021 12:00,57.88237762,35.31526947,56.53735352,48.13993073,69.23226166
9/28/2021 13:00,57.88237762,35.31526947,56.52767181,48.13896179,69.23226166
9/28/2021 14:00,57.88334274,35.3133316,56.5305748,48.13896179,69.23129272
9/28/2021 15:00,57.88431168,35.31430054,56.52767181,48.13896179,69.23129272
9/28/2021 16:00,57.88431168,35.32011032,56.5305748,48.14186859,69.23226166
9/28/2021 17:00,57.88624954,35.32398605,56.53154373,48.14670944,69.23323059
9/28/2021 18:00,57.91432953,35.3288269,56.54122925,48.17672729,69.26421356
9/28/2021 19:00,57.92691803,35.33947754,56.5489769,48.19319153,69.26808929
9/28/2021 20:00,57.94338226,35.33947754,56.54994202,48.19997025,69.27583313
9/28/2021 21:00,57.94725418,35.34044647,56.55768967,48.20868301,69.28261566
9/28/2021 22:00,57.94822311,35.34238434,56.5586586,48.22127151,69.29520416
9/28/2021 23:00,57.94918823,35.34044647,56.56349945,48.24451065,69.32424927
9/29/2021,57.94918823,35.34044647,56.56446838,48.25322723,69.3436203
9/29/2021 1:00,57.94822311,35.33947754,56.5683403,48.25806808,69.36395264
9/29/2021 2:00,57.95306396,35.34335327,56.5712471,48.27259445,69.3939743
9/29/2021 3:00,57.95209503,35.34238434,56.5712471,48.2803421,69.40365601
9/29/2021 4:00,57.95015717,35.34335327,56.56930923,48.27937317,69.41236877
9/29/2021 5:00,57.95209503,35.34528732,56.57221603,48.28518295,69.42592621
9/29/2021 6:00,57.95209503,35.34625626,56.57705688,48.29777145,69.42592621
9/29/2021 7:00,57.9540329,35.34625626,56.57899475,48.29777145,69.42495728
9/29/2021 8:00,57.95500183,35.34722519,56.57802582,48.29777145,69.42398834
9/29/2021 9:00,57.9540329,35.35109711,56.57027817,48.29486465,69.42301941
9/29/2021 10:00,57.95500183,35.35109711,56.56156158,48.29486465,69.42108154
9/29/2021 11:00,57.9540329,35.35303497,56.56059647,48.29486465,69.42205048
9/29/2021 12:00,57.95500183,35.35303497,56.56156158,48.29389572,69.42205048
9/29/2021 13:00,57.9569397,35.35303497,56.56253052,48.29389572,69.42011261
9/29/2021 14:00,57.95500183,35.35303497,56.56253052,48.2929306,69.42301941
9/29/2021 15:00,57.9569397,35.35206604,56.56156158,48.29196167,69.42108154
9/29/2021 16:00,57.95597076,35.35303497,56.56156158,48.29389572,69.42108154
9/29/2021 17:00,57.95887375,35.35303497,56.56253052,48.2929306,69.42108154
9/29/2021 18:00,57.95597076,35.35400391,56.56059647,48.2929306,69.42108154
9/29/2021 19:00,57.95500183,35.35594177,56.56059647,48.29389572,69.42205048
9/29/2021 20:00,57.9540329,35.35497284,56.56059647,48.29583359,69.42108154
9/29/2021 21:00,57.95500183,35.35594177,56.56156158,48.29680252,69.42011261
9/29/2021 22:00,57.95597076,35.35594177,56.56156158,48.29970932,69.42108154
9/29/2021 23:00,57.95500183,35.35497284,56.56446838,48.3026123,69.42108154
9/30/2021,57.95597076,35.35690689,56.56253052,48.30842209,69.42980194
9/30/2021 1:00,57.95500183,35.35787582,56.57027817,48.31326294,69.43077087
9/30/2021 2:00,57.95500183,35.35884476,56.57221603,48.33359909,69.43270111
9/30/2021 3:00,57.95500183,35.35981369,56.57221603,48.34037781,69.43367004
9/30/2021 4:00,57.9540329,35.35884476,56.57318497,48.34618759,69.44335938
9/30/2021 5:00,57.95887375,35.36078262,56.56349945,48.34521866,69.44432831
9/30/2021 6:00,57.95887375,35.36175156,56.56543732,48.34521866,69.44819641
9/30/2021 7:00,57.9569397,35.36175156,56.56446838,48.34521866,69.44819641
9/30/2021 8:00,57.9569397,35.35981369,56.56446838,48.34424973,69.45013428
9/30/2021 9:00,57.9569397,35.35690689,56.56349945,48.34328461,69.44722748
9/30/2021 10:00,57.95887375,35.35690689,56.56349945,48.34231567,69.45013428
9/30/2021 11:00,57.95984268,35.35206604,56.55962753,48.33940887,69.44819641
9/30/2021 12:00,57.95984268,35.35400391,56.55962753,48.33166122,69.44916534
9/30/2021 13:00,57.9569397,35.35109711,56.55381775,48.32294846,69.45013428
9/30/2021 14:00,57.9569397,35.34916306,56.55768967,48.32294846,69.45013428
9/30/2021 15:00,57.95597076,35.34819412,56.56059647,48.32197952,69.45013428
9/30/2021 16:00,57.95500183,35.34528732,56.56349945,48.32391739,69.44916534
9/30/2021 17:00,57.95597076,35.34625626,56.56737518,48.32294846,69.45013428
9/30/2021 18:00,57.95597076,35.34431839,56.56543732,48.32488251,69.44916534
9/30/2021 19:00,57.95500183,35.34238434,56.56349945,48.32778931,69.45013428
9/30/2021 20:00,57.9540329,35.33947754,56.56349945,48.33166122,69.45110321
9/30/2021 21:00,57.9511261,35.33753967,56.56543732,48.33650589,69.45691681
9/30/2021 22:00,57.95015717,35.33657455,56.56737518,48.34134674,69.46659851
9/30/2021 23:00,57.94918823,35.33657455,56.5683403,48.35490417,69.48112488
10/1/2021,57.94918823,35.33560562,56.56930923,48.36845779,69.48983765
10/1/2021 1:00,57.95015717,35.33753967,56.57027817,48.37427139,69.52954102
10/1/2021 2:00,57.94918823,35.33657455,56.5712471,48.37039566,69.54599762
10/1/2021 3:00,57.94822311,35.33560562,56.57221603,48.37427139,69.54987335
10/1/2021 4:00,57.94822311,35.33560562,56.57221603,48.37523651,69.56149292
10/1/2021 5:00,57.94822311,35.33560562,56.57318497,48.37427139,69.56923676
10/1/2021 6:00,57.94725418,35.33753967,56.57511902,48.37911224,69.57698822
10/1/2021 7:00,57.94822311,35.33753967,56.57608795,48.37427139,69.57601929
10/1/2021 8:00,57.94725418,35.33753967,56.57511902,48.37039566,69.57505035
10/1/2021 9:00,57.94725418,35.33947754,56.57415009,48.37039566,69.56730652
10/1/2021 10:00,57.94725418,35.34044647,56.56349945,48.35877609,69.56439972
10/1/2021 11:00,57.95015717,35.34238434,56.55962753,48.34812546,69.56246185
10/1/2021 12:00,57.9511261,35.34431839,56.55381775,48.33940887,69.56536865
10/1/2021 13:00,57.95015717,35.34431839,56.55768967,48.33456802,69.56633759
10/1/2021 14:00,57.9511261,35.34044647,56.55672073,48.33843994,69.56439972
10/1/2021 15:00,57.9511261,35.34141541,56.55672073,48.34134674,69.56343079
10/1/2021 16:00,57.9511261,35.33850861,56.5557518,48.34134674,69.56439972
10/1/2021 17:00,57.95015717,35.33657455,56.55768967,48.34424973,69.56246185
10/1/2021 18:00,57.94822311,35.33657455,56.55962753,48.34424973,69.56439972
10/1/2021 19:00,57.95015717,35.33560562,56.5586586,48.34521866,69.56633759
10/1/2021 20:00,57.94918823,35.33463669,56.56156158,48.34521866,69.56536865
10/1/2021 21:00,57.94628525,35.33463669,56.56253052,48.34618759,69.56439972
10/1/2021 22:00,57.94822311,35.33657455,56.56156158,48.34328461,69.56536865
10/1/2021 23:00,57.94628525,35.33463669,56.56543732,48.34328461,69.56536865
10/2/2021,57.94628525,35.33463669,56.56543732,48.34424973,69.56439972
10/2/2021 1:00,57.94918823,35.33657455,56.5683403,48.34521866,69.56343079
10/2/2021 2:00,57.94822311,35.33560562,56.56930923,48.34424973,69.56439972
10/2/2021 3:00,57.94822311,35.33850861,56.56930923,48.34521866,69.56439972
10/2/2021 4:00,57.94918823,35.33560562,56.57027817,48.34328461,69.56343079
10/2/2021 5:00,57.94822311,35.33753967,56.5683403,48.34424973,69.56439972
10/2/2021 6:00,57.94725418,35.33560562,56.5683403,48.34424973,69.56439972
10/2/2021 7:00,57.94918823,35.33753967,56.5683403,48.34424973,69.56343079
10/2/2021 8:00,57.94918823,35.33753967,56.56446838,48.34521866,69.56343079
10/2/2021 9:00,57.95015717,35.33753967,56.55962753,48.33747101,69.56343079
10/2/2021 10:00,57.94918823,35.33753967,56.55768967,48.32972717,69.56246185
10/2/2021 11:00,57.94918823,35.33366776,56.54219818,48.31616974,69.56246185
10/2/2021 12:00,57.94725418,35.33269882,56.5431633,48.30842209,69.56246185
10/2/2021 13:00,57.94531631,35.32979584,56.54026031,48.30067444,69.56246185
10/2/2021 14:00,57.94531631,35.3259201,56.54122925,48.29486465,69.56149292
10/2/2021 15:00,57.94338226,35.31817627,56.5460701,48.2929306,69.56246185
10/2/2021 16:00,57.94338226,35.3162384,56.54703903,48.29389572,69.56149292
10/2/2021 17:00,57.94241333,35.3133316,56.54994202,48.29583359,69.56149292
10/2/2021 18:00,57.94241333,35.31236649,56.54994202,48.29583359,69.56149292
10/2/2021 19:00,57.9443512,35.31042862,56.54994202,48.29583359,69.55858612
10/2/2021 20:00,57.94338226,35.31236649,56.55091095,48.29777145,69.55955505
10/2/2021 21:00,57.94338226,35.31139755,56.55187988,48.29874039,69.55858612
10/2/2021 22:00,57.9414444,35.30752182,56.55284882,48.29777145,69.55858612
10/2/2021 23:00,57.9414444,35.30558777,56.55284882,48.29874039,69.55858612
10/3/2021,57.9414444,35.3036499,56.55381775,48.30067444,69.55955505
10/3/2021 1:00,57.94047546,35.30171204,56.55672073,48.29777145,69.55761719
10/3/2021 2:00,57.93756866,35.3007431,56.55672073,48.29874039,69.55761719
10/3/2021 3:00,57.93950653,35.29880905,56.55381775,48.29874039,69.55761719
10/3/2021 4:00,57.93950653,35.29880905,56.5557518,48.29874039,69.55761719
10/3/2021 5:00,57.93756866,35.29784012,56.55672073,48.29970932,69.55858612
10/3/2021 6:00,57.9385376,35.29203033,56.55768967,48.30164337,69.56149292
10/3/2021 7:00,57.93466568,35.29396439,56.5586586,48.29874039,69.55858612
10/3/2021 8:00,57.92691803,35.28912354,56.55672073,48.29196167,69.55664825
10/3/2021 9:00,57.92401123,35.28428268,56.55381775,48.29099274,69.55568695
10/3/2021 10:00,57.92401123,35.2784729,56.55091095,48.28808594,69.55568695
10/3/2021 11:00,57.9259491,35.27653503,56.54510117,48.28324509,69.55374908
10/3/2021 12:00,57.92207718,35.27750397,56.53541946,48.27453232,69.54987335
10/3/2021 13:00,57.92207718,35.27460098,56.48215866,48.26387787,69.53728485
10/3/2021 14:00,57.92110825,35.27460098,56.47828674,48.25903702,69.53534698
10/3/2021 15:00,57.92014313,35.27169418,56.47828674,48.26000595,69.53631592
10/3/2021 16:00,57.92014313,35.27266312,56.48022461,48.26097488,69.53728485
10/3/2021 17:00,57.92014313,35.27363205,56.48215866,48.26194382,69.53825378
10/3/2021 18:00,57.92110825,35.27363205,56.48796844,48.26290894,69.53728485
10/3/2021 19:00,57.92304611,35.27169418,56.49281311,48.26581573,69.53825378
10/3/2021 20:00,57.92110825,35.27460098,56.52186203,48.26872253,69.53825378
10/3/2021 21:00,57.92207718,35.27460098,56.5208931,48.27259445,69.53728485
10/3/2021 22:00,57.92110825,35.27460098,56.5237999,48.27356339,69.53825378
10/3/2021 23:00,57.92401123,35.27653503,56.5237999,48.27840424,69.53825378
10/4/2021,57.92110825,35.27750397,56.52476501,48.27840424,69.53825378
10/4/2021 1:00,57.92401123,35.27653503,56.52573395,48.2803421,69.53728485
10/4/2021 2:00,57.92401123,35.27653503,56.52476501,48.28227615,69.53922272
10/4/2021 3:00,57.92304611,35.2784729,56.52573395,48.28131104,69.54019165
10/4/2021 4:00,57.92401123,35.27750397,56.52573395,48.28324509,69.54019165
10/4/2021 5:00,57.92304611,35.27944183,56.53154373,48.28421402,69.54116058
10/4/2021 6:00,57.92207718,35.27944183,56.53445053,48.28808594,69.54116058
10/4/2021 7:00,57.92014313,35.2784729,56.53541946,48.28808594,69.54019165
10/4/2021 8:00,57.92014313,35.27750397,56.53541946,48.28131104,69.53922272
10/4/2021 9:00,57.92304611,35.27653503,56.53832245,48.2774353,69.53825378
10/4/2021 10:00,57.92304611,35.2784729,56.5305748,48.27356339,69.53728485
10/4/2021 11:00,57.92401123,35.28041077,56.52670288,48.27162552,69.53631592
10/4/2021 12:00,57.92207718,35.28041077,56.51217651,48.2648468,69.53534698
10/4/2021 13:00,57.92207718,35.2784729,56.48700333,48.26290894,69.53631592
10/4/2021 14:00,57.92207718,35.2784729,56.48312759,48.26097488,69.53534698
10/4/2021 15:00,57.92207718,35.27944183,56.47925568,48.25903702,69.53437805
10/4/2021 16:00,57.92304611,35.2784729,56.47828674,48.26290894,69.53728485
10/4/2021 17:00,57.92014313,35.2813797,56.47828674,48.26387787,69.53631592
10/4/2021 18:00,57.92207718,35.2784729,56.48506546,48.26581573,69.53631592
10/4/2021 19:00,57.92401123,35.27944183,56.49377823,48.27162552,69.53728485
10/4/2021 20:00,57.92207718,35.28041077,56.49765396,48.27356339,69.53631592
10/4/2021 21:00,57.92401123,35.28041077,56.51024246,48.27646637,69.53534698
10/4/2021 22:00,57.92401123,35.2813797,56.51508331,48.27549744,69.53631592
10/4/2021 23:00,57.92498016,35.27944183,56.51799011,48.27840424,69.53534698
10/5/2021,57.92401123,35.27944183,56.52573395,48.27937317,69.53825378
10/5/2021 1:00,57.92401123,35.28041077,56.5305748,48.27840424,69.53825378
10/5/2021 2:00,57.92304611,35.2813797,56.5305748,48.27937317,69.54019165
10/5/2021 3:00,57.92304611,35.2813797,56.5334816,48.2803421,69.53922272
10/5/2021 4:00,57.92014313,35.28331375,56.54800797,48.27937317,69.53825378
10/5/2021 5:00,57.92304611,35.28428268,56.54800797,48.27937317,69.53825378
10/5/2021 6:00,57.92110825,35.28331375,56.54800797,48.27840424,69.53825378
10/5/2021 7:00,57.92014313,35.28718948,56.54703903,48.27937317,69.53631592
10/5/2021 8:00,57.92304611,35.2881546,56.5431633,48.27549744,69.53534698
10/5/2021 9:00,57.92207718,35.28622055,56.53929138,48.26678467,69.53825378
10/5/2021 10:00,57.92401123,35.27750397,56.51605225,48.25903702,69.53534698
10/5/2021 11:00,57.92207718,35.27460098,56.48118973,48.25806808,69.53437805
10/5/2021 12:00,57.89496613,35.26491547,56.46569824,48.25903702,69.52857208
10/5/2021 13:00,57.88528061,35.25039291,56.42890167,48.25709915,69.52082062
10/5/2021 14:00,57.87172318,35.25426483,56.42406082,48.2551651,69.51598358
10/5/2021 15:00,57.83686066,35.24554825,56.4046936,48.25128937,69.49080658
10/5/2021 16:00,57.82911682,35.24554825,56.41147232,48.24741745,69.48112488
10/5/2021 17:00,57.82524109,35.24264526,56.3640213,48.24838638,69.48208618
10/5/2021 18:00,57.82330704,35.2436142,56.37273788,48.24741745,69.48112488
10/5/2021 19:00,57.81846619,35.24264526,56.37370682,48.24838638,69.48112488
10/5/2021 20:00,57.81652832,35.23876953,56.3766098,48.24547958,69.48208618
10/5/2021 21:00,57.81168747,35.23973846,56.37757874,48.24644852,69.48208618
10/5/2021 22:00,57.81265259,35.23295975,56.3766098,48.24741745,69.48305511
10/5/2021 23:00,57.80684662,35.2281189,56.37854767,48.24451065,69.48402405
10/6/2021,57.80587769,35.22521591,56.37370682,48.24547958,69.48402405
10/6/2021 1:00,57.80490875,35.22327805,56.3766098,48.24741745,69.48305511
10/6/2021 2:00,57.80490875,35.22424698,56.37467575,48.24741745,69.48499298
10/6/2021 3:00,57.80006409,35.22424698,56.37176895,48.24547958,69.48499298
10/6/2021 4:00,57.80103302,35.22521591,56.37176895,48.24547958,69.48402405
10/6/2021 5:00,57.80006409,35.22521591,56.3766098,48.24547958,69.48305511
10/6/2021 6:00,57.80103302,35.22424698,56.37854767,48.24451065,69.48402405
10/6/2021 7:00,57.80006409,35.22618103,56.37854767,48.24741745,69.48499298
10/6/2021 8:00,57.80103302,35.22327805,56.37854767,48.24741745,69.48402405
10/6/2021 9:00,57.79813004,35.22134018,56.38532639,48.24741745,69.48305511
10/6/2021 10:00,57.79813004,35.22230911,56.38435745,48.24547958,69.47918701
10/6/2021 11:00,57.7971611,35.21940613,56.38629532,48.24354553,69.48112488
10/6/2021 12:00,57.7971611,35.22037125,56.38532639,48.2425766,69.47918701
10/6/2021 13:00,57.7971611,35.22037125,56.38435745,48.24741745,69.48112488
10/6/2021 14:00,57.79619598,35.22327805,56.38435745,48.25322723,69.48305511
10/6/2021 15:00,57.7971611,35.22327805,56.38629532,48.25128937,69.48208618
10/6/2021 16:00,57.7971611,35.22521591,56.38726425,48.25128937,69.48305511
10/6/2021 17:00,57.7971611,35.22714996,56.38629532,48.25613403,69.48305511
10/6/2021 18:00,57.80103302,35.22618103,56.38726425,48.26000595,69.48305511
10/6/2021 19:00,57.80103302,35.23005676,56.38726425,48.26581573,69.48402405
10/6/2021 20:00,57.80006409,35.23005676,56.38822937,48.26968765,69.48402405
10/6/2021 21:00,57.79813004,35.23199081,56.3891983,48.26968765,69.48402405
10/6/2021 22:00,57.80006409,35.23392868,56.3921051,48.27356339,69.48305511
10/6/2021 23:00,57.80103302,35.23392868,56.39500809,48.27453232,69.48499298
10/7/2021,57.80006409,35.23586655,56.4017868,48.27549744,69.48402405
10/7/2021 1:00,57.80200195,35.23683548,56.39985275,48.27646637,69.48402405
10/7/2021 2:00,57.80103302,35.2407074,56.40275574,48.27937317,69.48693085
10/7/2021 3:00,57.80103302,35.24167633,56.4046936,48.28131104,69.48983765
10/7/2021 4:00,57.80297089,35.24264526,56.40566254,48.28227615,69.49274445
10/7/2021 5:00,57.80490875,35.24748611,56.40759659,48.2803421,69.49274445
10/7/2021 6:00,57.80684662,35.25039291,56.41534424,48.28324509,69.49467468
10/7/2021 7:00,57.80781555,35.2562027,56.41825104,48.28808594,69.49564362
10/7/2021 8:00,57.8097496,35.25523376,56.41825104,48.28905487,69.49661255
10/7/2021 9:00,57.8097496,35.25523376,56.41825104,48.28905487,69.49855042
10/7/2021 10:00,57.81459045,35.25523376,56.41825104,48.28905487,69.50048828
10/7/2021 11:00,57.81846619,35.25426483,56.4172821,48.28808594,69.49951935
10/7/2021 12:00,57.82427216,35.25523376,56.42018509,48.28808594,69.50630188
10/7/2021 13:00,57.82814789,35.2562027,56.41921616,48.28712082,69.51016998
10/7/2021 14:00,57.83299255,35.25813675,56.41921616,48.28712082,69.50823212
10/7/2021 15:00,57.83492661,35.2562027,56.41921616,48.28615189,69.51016998
10/7/2021 16:00,57.83395767,35.25813675,56.42018509,48.28615189,69.51307678
10/7/2021 17:00,57.83492661,35.26104355,56.42018509,48.29099274,69.51210785
10/7/2021 18:00,57.83782959,35.26201248,56.42018509,48.29389572,69.51307678
10/7/2021 19:00,57.83686066,35.26394653,56.42115402,48.29874039,69.51792145
10/7/2021 20:00,57.84751511,35.26491547,56.42115402,48.29777145,69.52082062
10/7/2021 21:00,57.84073639,35.2629776,56.42115402,48.29777145,69.52178955
10/7/2021 22:00,57.83879852,35.26491547,56.42406082,48.30067444,69.52469635
10/7/2021 23:00,57.83879852,35.26394653,56.42406082,48.30164337,69.52566528
10/8/2021,57.83492661,35.26491547,56.42406082,48.30164337,69.53244019
10/8/2021 1:00,57.83492661,35.26394653,56.42696381,48.30455017,69.54987335
10/8/2021 2:00,57.83395767,35.26394653,56.42793274,48.31035995,69.56343079
10/8/2021 3:00,57.83202362,35.26491547,56.42793274,48.31326294,69.56439972
10/8/2021 4:00,57.83202362,35.26201248,56.42599487,48.31326294,69.56536865
